panitia_id;jabatan;mhs_id;nilai;komentar
21041100669;Anggota Divisi Mentor;52119049;D;Tidak memperhatikan saat kumpul
21041100670;Anggota Divisi Mentor;55119071;A;Selalu hadir rapat 100% dan fokus
21041100671;Anggota Divisi Mentor;52119009;B;Selalu ikut rapat namun kurang aktif
21041100672;Anggota Divisi Mentor;53320024;B;Beberapa kali terlambat namun konfirmasi
21041100673;Anggota Divisi Mentor;51319039;A;Selalu hadir rapat 100% dan fokus
21041100674;Anggota Divisi Mentor;54119051;E;Kehadiran dibawah 2x
21041100675;Anggota Divisi Mentor;52219045;C;Kontribusi tidak banyak
21041100676;Anggota Divisi Mentor;54120025;A;Kerja bagus dan sangat bisa dipercaya
21041100677;Anggota Divisi Mentor;53119092;A;Selalu datang dan mengerjakan tugasnya
21041100678;Anggota Divisi Mentor;55420028;E;"Hanya absen di wa saja, tidak datang rapat"
21041100679;Anggota Divisi Mentor;56119067;A;Selalu kumpul dan tidak pernah terlambat
21041100680;Anggota Divisi Mentor;54119032;A;Mengerjakan tugas dengan sangat baik
21041100681;Anggota Divisi Mentor;56119063;B;"Sering datang kumpul, bagus"
21041100682;Anggota Divisi Mentor;51120141;B;Mengerjakan tugas dengan baik
21041100683;Anggota Divisi Mentor;51220045;B;Beberapa kali terlambat namun konfirmasi
21041100684;Anggota Divisi Mentor;53119051;A;Beberapa kali terlambat namun konfirmasi
21041100685;Anggota Divisi Mentor;51120087;A;Beberapa kali terlambat namun konfirmasi
21041100686;Anggota Divisi Mentor;54119074;D;Tidak memperhatikan saat kumpul
21041100687;Anggota Divisi Mentor;51320009;B;Selalu ikut rapat namun pasif
21041100688;Anggota Divisi Mentor;55320015;A;Selalu ikut rapat dan aktif
21041100689;Anggota Divisi Mentor;53120080;B;Kontribusi lumayan baik
21041100690;Anggota Divisi Mentor;52120143;A;Mengerjakan tugas dengan sangat baik
21041100691;Anggota Divisi Mentor;53220002;A;Performa sangat baik
21041100692;Anggota Divisi Mentor;51120139;C;Lumayan sering datang kumpul
21041100693;Anggota Divisi Mentor;54120057;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100694;Anggota Divisi Mentor;55420049;A;Selalu kumpul dan tidak pernah terlambat
21041100695;Anggota Divisi Mentor;51120143;C;Sering izin di tengah kumpul
21041100696;Anggota Divisi Mentor;56219146;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100697;Anggota Divisi Mentor;52119136;B;Kontribusi lumayan baik
21041100698;Anggota Divisi Mentor;56119006;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100699;Anggota Divisi Mentor;52119003;E;Tidak pernah ikut kumpul
21041100700;Anggota Divisi Mentor;56119003;B;Kehadiran > 80%
21041100701;Anggota Divisi Mentor;55220016;C;Lumayan sering datang kumpul
21041100702;Anggota Divisi Mentor;55220088;A;Kontribusi banyak dan sangat baik
21041100703;Anggota Divisi Mentor;56119099;B;Selalu ikut rapat namun pasif
21041100704;Anggota Divisi Mentor;55319030;A;Selalu kumpul dan tidak pernah terlambat
21041100705;Anggota Divisi Mentor;57119040;A;Kontribusi banyak dan sangat baik
21041100706;Anggota Divisi Mentor;58219035;B;Kehadiran > 80%
21041100707;Anggota Divisi Mentor;51119123;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100708;Anggota Divisi Mentor;56220011;C;Kehadiran sekitar 50%
21041100709;Anggota Divisi Mentor;53120001;A;Selalu kumpul dan tidak pernah terlambat
21041100710;Anggota Divisi Mentor;56119033;A;Selalu kumpul dan tidak pernah terlambat
21041100711;Anggota Divisi Mentor;53320015;A;Selalu hadir rapat 100% dan fokus
21041100712;Anggota Divisi Mentor;54120067;B;Rajin datang dan mengerjakan tugasnya
21041100713;Anggota Divisi Mentor;55220082;A;Selalu kumpul dan tidak pernah terlambat
21041100714;Anggota Divisi Mentor;51319008;B;Mengerjakan tugas dengan baik
21041100715;Anggota Divisi Mentor;56120060;B;"Sering datang kumpul, bagus"
21041100716;Anggota Divisi Mentor;51220047;A;Beberapa kali terlambat namun konfirmasi
21041100717;Anggota Divisi Mentor;53220034;A;Selalu hadir rapat 100% dan fokus
21041100718;Anggota Divisi Mentor;58220010;C;Kontribusi tidak banyak
21041100719;Anggota Divisi Mentor;51320005;C;Sering izin di tengah rapat
21041100720;Anggota Divisi Mentor;51220050;C;Rajin kumpul tapi selalu terlambat
21041100721;Anggota Divisi Mentor;55219097;B;Kontribusi lumayan baik
21041100722;Anggota Divisi Mentor;53119090;B;Mengerjakan tugas dengan baik
21041100723;Anggota Divisi Mentor;56220107;B;Mengerjakan tugas dengan baik
21041100724;Anggota Divisi Mentor;51119012;A;Kerja bagus dan sangat bisa dipercaya
21041100725;Anggota Divisi Mentor;55119067;A;Selalu ikut rapat dan aktif
21041100726;Anggota Divisi Mentor;54120028;D;Kurang kontribusi
21041100727;Anggota Divisi Mentor;55420046;B;Selalu ikut rapat namun pasif
21041100728;Anggota Divisi Mentor;55219079;B;Rajin datang dan mengerjakan tugasnya
21041100729;Anggota Divisi Mentor;56119031;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100730;Anggota Divisi Mentor;54120021;D;Jarang datang rapat
21041100731;Anggota Divisi Mentor;53219018;A;Kontribusi banyak dan sangat baik
21041100732;Anggota Divisi Mentor;51120017;E;Tidak pernah ikut kumpul
21041100733;Anggota Divisi Mentor;52119055;A;Beberapa kali terlambat namun konfirmasi
21041100734;Anggota Divisi Mentor;56219094;B;Rajin rapat dan kalau telat konfirmasi
21041100735;Anggota Divisi Mentor;51319015;A;Selalu ikut rapat dan aktif
21041100736;Anggota Divisi Mentor;52220067;B;Selalu ikut rapat namun pasif
21041100737;Anggota Divisi Mentor;57320030;B;Kontribusi lumayan baik
21041100738;Anggota Divisi Mentor;53319034;E;"Hanya absen di wa saja, tidak datang rapat"
21041100739;Anggota Divisi Mentor;51319042;D;Tidak memperhatikan saat kumpul
21041100740;Anggota Divisi Mentor;51219064;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100741;Anggota Divisi Mentor;51220054;B;Selalu ikut rapat namun pasif
21041100742;Anggota Divisi Mentor;56119047;B;Kehadiran > 80%
21041100743;Anggota Divisi Mentor;58220047;D;Kehadiran <30%
21041100744;Anggota Divisi Mentor;51220031;B;Beberapa kali terlambat namun konfirmasi
21041100745;Anggota Divisi Mentor;58220006;B;Beberapa kali terlambat namun konfirmasi
21041100746;Anggota Divisi Mentor;53120086;A;Kontribusi banyak dan sangat baik
21041100747;Anggota Divisi Mentor;57119009;A;Kerja bagus dan sangat bisa dipercaya
21041100748;Anggota Divisi Mentor;53319006;A;Mengerjakan tugas dengan sangat baik
21041100749;Anggota Divisi Mentor;53320026;B;Kehadiran > 80%
21041100750;Anggota Divisi Mentor;54119083;C;Lumayan sering datang kumpul
21041100751;Anggota Divisi Mentor;56120047;A;Beberapa kali terlambat namun konfirmasi
21041100752;Anggota Divisi Mentor;52219058;C;Rajin kumpul tapi selalu terlambat
21041100753;Anggota Divisi Mentor;58219050;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100754;Anggota Divisi Mentor;57219021;A;Performa sangat baik
21041100755;Anggota Divisi Mentor;56119073;E;Absen 0
21041100756;Anggota Divisi Mentor;56220132;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100757;Anggota Divisi Mentor;52119023;C;Kehadiran sekitar 50%
21041100758;Anggota Divisi Mentor;51320044;B;Selalu ikut rapat namun kurang aktif
21041100759;Anggota Divisi Mentor;56220071;A;Selalu ikut rapat dan aktif
21041100760;Anggota Divisi Mentor;55220023;C;Sering izin di tengah kumpul
21041100761;Anggota Divisi Mentor;51220010;B;Kontribusi lumayan baik
21041100762;Anggota Divisi Mentor;53120002;C;Lumayan sering datang kumpul
21041100763;Anggota Divisi Mentor;56219120;C;Kehadiran sekitar 50%
21041100764;Anggota Divisi Mentor;55120052;C;Lumayan sering datang kumpul
21041100765;Anggota Divisi Mentor;53119020;A;Performa sangat baik
21041100766;Anggota Divisi Mentor;52120080;B;Kehadiran > 80%
21041100767;Anggota Divisi Mentor;55320016;D;Kehadiran <30%
21041100768;Anggota Divisi Mentor;53219056;B;Selalu ikut rapat namun pasif
21041100769;Anggota Divisi Mentor;55120070;A;Kerja bagus dan sangat bisa dipercaya
21041100770;Anggota Divisi Mentor;55120054;A;Beberapa kali terlambat namun konfirmasi
21041100771;Anggota Divisi Mentor;55420016;A;Selalu datang dan mengerjakan tugasnya
21041100772;Anggota Divisi Mentor;51120091;D;Kehadiran <30%
21041100773;Anggota Divisi Mentor;57220025;B;"Sering datang kumpul, bagus"
21041100774;Anggota Divisi Mentor;54220016;B;"Sering datang kumpul, bagus"
21041100775;Anggota Divisi Mentor;53320029;E;Absen 0
21041100776;Anggota Divisi Mentor;52120147;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100777;Anggota Divisi Mentor;53220048;E;Kehadiran dibawah 2x
21041100778;Anggota Divisi Mentor;52220002;A;Performa sangat baik
21041100779;Anggota Divisi Mentor;51220019;C;Kehadiran sekitar 50%
21041100780;Anggota Divisi Mentor;54220021;C;Sering izin di tengah rapat
21041100781;Anggota Divisi Mentor;52119071;B;Kontribusi lumayan baik
21041100782;Anggota Divisi Mentor;54219001;A;Kerja bagus dan sangat bisa dipercaya
21041100783;Anggota Divisi Mentor;51220029;B;Selalu ikut rapat namun kurang aktif
21041100784;Anggota Divisi Mentor;57120023;B;Kontribusi lumayan baik
21041100785;Anggota Divisi Mentor;55220054;B;Kehadiran > 80%
21041100786;Anggota Divisi Mentor;53320005;A;Selalu ikut rapat dan aktif
21041100787;Anggota Divisi Mentor;56119048;E;Kehadiran dibawah 2x
21041100788;Anggota Divisi Mentor;52219012;A;Selalu ikut rapat dan aktif
21041100789;Anggota Divisi Mentor;57119045;E;Kehadiran dibawah 2x
21041100790;Anggota Divisi Mentor;51119040;A;Kerja bagus dan sangat bisa dipercaya
21041100791;Anggota Divisi Mentor;57320020;C;Sering izin di tengah rapat
21041100792;Anggota Divisi Mentor;54120051;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100793;Anggota Divisi Mentor;51119052;C;Lumayan sering datang kumpul
21041100794;Anggota Divisi Mentor;54120020;A;Selalu datang dan mengerjakan tugasnya
21041100795;Anggota Divisi Mentor;56219055;C;Sering izin di tengah rapat
21041100796;Anggota Divisi Mentor;53220045;A;Mengerjakan tugas dengan sangat baik
21041100797;Anggota Divisi Mentor;52119047;A;Selalu datang dan mengerjakan tugasnya
21041100798;Anggota Divisi Mentor;53119038;B;Kontribusi lumayan baik
21041100799;Anggota Divisi Mentor;51119080;B;Kontribusi lumayan baik
21041100800;Anggota Divisi Mentor;56220046;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100801;Anggota Divisi Mentor;51219047;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100802;Anggota Divisi Mentor;51119136;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100803;Anggota Divisi Mentor;51119148;C;Sering izin di tengah kumpul
21041100804;Anggota Divisi Mentor;54120075;C;Kontribusi tidak banyak
21041100805;Anggota Divisi Mentor;56219106;E;"Hanya absen di wa saja, tidak datang rapat"
21041100806;Anggota Divisi Mentor;56219069;A;Mengerjakan tugas dengan sangat baik
21041100807;Anggota Divisi Mentor;52220033;B;Kehadiran > 80%
21041100808;Anggota Divisi Mentor;52120049;A;Selalu kumpul dan tidak pernah terlambat
21041100809;Anggota Divisi Mentor;55320045;A;Selalu ikut rapat dan aktif
21041100810;Anggota Divisi Mentor;56219005;E;Tidak pernah ikut kumpul
21041100811;Anggota Divisi Mentor;58119040;A;Selalu hadir rapat 100% dan fokus
21041100812;Anggota Divisi Mentor;57219049;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100813;Anggota Divisi Mentor;53219070;A;Performa sangat baik
21041100814;Anggota Divisi Mentor;58120025;A;Kerja bagus dan sangat bisa dipercaya
21041100815;Anggota Divisi Mentor;58119013;C;Kontribusi tidak banyak
21041100816;Anggota Divisi Mentor;51119030;B;Beberapa kali terlambat namun konfirmasi
21041100817;Anggota Divisi Mentor;53120099;A;Kerja bagus dan sangat bisa dipercaya
21041100818;Anggota Divisi Mentor;51119135;B;"Sering datang kumpul, bagus"
21041100819;Anggota Divisi Mentor;51120003;C;Rajin rapat tapi selalu terlambat
21041100820;Anggota Divisi Mentor;51220058;C;Rajin rapat tapi selalu terlambat
21041100821;Anggota Divisi Mentor;55220006;B;Rajin datang dan mengerjakan tugasnya
21041100822;Anggota Divisi Mentor;57219030;B;Mengerjakan tugas dengan baik
21041100823;Anggota Divisi Mentor;54120034;C;Rajin rapat tapi selalu terlambat
21041100824;Anggota Divisi Mentor;53319027;A;Selalu kumpul dan tidak pernah terlambat
21041100825;Anggota Divisi Mentor;51120144;B;Selalu ikut rapat namun kurang aktif
21041100826;Anggota Divisi Mentor;57219036;A;Kontribusi banyak dan sangat baik
21041100827;Anggota Divisi Mentor;55319033;D;Jarang rapat dan jika datang selalu terlambat
21041100828;Anggota Divisi Mentor;55219092;C;Rajin kumpul tapi selalu terlambat
21041100829;Anggota Divisi Mentor;57119019;A;Selalu kumpul dan tidak pernah terlambat
21041100830;Anggota Divisi Mentor;52120066;A;Selalu ikut rapat dan aktif
21041100831;Anggota Divisi Mentor;52220019;C;Sering izin di tengah kumpul
21041100832;Anggota Divisi Mentor;54119056;A;Selalu hadir rapat 100% dan fokus
21041100833;Anggota Divisi Mentor;55420020;B;Selalu ikut rapat namun kurang aktif
21041100834;Anggota Divisi Mentor;53220009;C;Lumayan sering datang kumpul
21041100835;Anggota Divisi Mentor;55419035;A;Mengerjakan tugas dengan sangat baik
21041100836;Anggota Divisi Mentor;53119037;B;Kontribusi lumayan baik
21041100837;Anggota Divisi Mentor;57220036;B;Selalu ikut rapat namun pasif
21041100838;Anggota Divisi Mentor;55419017;E;Tidak Berdedikasi
21041100839;Anggota Divisi Mentor;55119048;A;Mengerjakan tugas dengan sangat baik
21041100840;Anggota Divisi Mentor;52120064;A;Performa sangat baik
21041100841;Anggota Divisi Mentor;52120078;C;Rajin kumpul tapi selalu terlambat
21041100842;Anggota Divisi Mentor;55120059;A;Selalu kumpul dan tidak pernah terlambat
21041100843;Anggota Divisi Mentor;55220030;D;Jarang datang rapat
21041100844;Anggota Divisi Mentor;56220137;A;Kerja bagus dan sangat bisa dipercaya
21041100845;Anggota Divisi Mentor;51120081;B;Rajin rapat dan kalau telat konfirmasi
21041100846;Anggota Divisi Mentor;51220057;C;Sering izin di tengah kumpul
21041100847;Anggota Divisi Mentor;51119077;A;Kerja bagus dan sangat bisa dipercaya
21041100848;Anggota Divisi Mentor;53320045;A;Beberapa kali terlambat namun konfirmasi
21041100849;Anggota Divisi Mentor;56220104;A;Selalu datang dan mengerjakan tugasnya
21041100850;Anggota Divisi Mentor;55420021;A;Selalu datang dan mengerjakan tugasnya
21041100851;Anggota Divisi Mentor;53119098;C;Lumayan sering datang kumpul
21041100852;Anggota Divisi Mentor;52120017;C;Lumayan sering datang kumpul
21041100853;Anggota Divisi Mentor;53119050;A;Beberapa kali terlambat namun konfirmasi
21041100854;Anggota Divisi Mentor;54120036;A;Selalu datang dan mengerjakan tugasnya
21041100855;Anggota Divisi Mentor;51320002;B;Rajin rapat dan kalau telat konfirmasi
21041100856;Anggota Divisi Mentor;54119046;B;"Rajin kumpul, hanya beberapa kali terlambat"
21041100857;Anggota Divisi Mentor;58119030;A;Kerja bagus dan sangat bisa dipercaya
21041100858;Anggota Divisi Mentor;53120011;A;Kontribusi banyak dan sangat baik
21041100859;Anggota Divisi Mentor;53319047;E;Tidak pernah ikut kumpul
21041100860;Anggota Divisi Mentor;51219075;C;Kontribusi tidak banyak
21041100861;Anggota Divisi Mentor;52220071;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21041100862;Anggota Divisi Mentor;58219013;A;Beberapa kali terlambat namun konfirmasi
21041100863;Anggota Divisi Mentor;57119001;A;Beberapa kali terlambat namun konfirmasi
21041100864;Anggota Divisi Mentor;55220095;C;Sering izin di tengah kumpul
21041100865;Anggota Divisi Mentor;53120098;E;Tidak pernah ikut kumpul
21041100866;Anggota Divisi Mentor;51120011;A;Mengerjakan tugas dengan sangat baik
21041100867;Anggota Divisi Mentor;55320033;B;Rajin rapat dan kalau telat konfirmasi
21041100868;Anggota Divisi Mentor;55120060;A;Mengerjakan tugas dengan sangat baik
21041100869;Anggota Divisi Mentor;54119059;C;Rajin rapat tapi selalu terlambat
21041100870;Anggota Divisi Mentor;54119093;A;Selalu kumpul dan tidak pernah terlambat
21041100871;Anggota Divisi Mentor;55319005;A;Selalu datang dan mengerjakan tugasnya
21041100872;Anggota Divisi Mentor;51120121;A;Performa sangat baik
21041100873;Anggota Divisi Mentor;53219031;E;Absen 0
21041100874;Anggota Divisi Mentor;52120089;A;Mengerjakan tugas dengan sangat baik
21041100875;Anggota Divisi Mentor;51120077;A;Selalu datang dan mengerjakan tugasnya
21041100876;Anggota Divisi Mentor;53220004;A;Selalu kumpul dan tidak pernah terlambat
21041100877;Anggota Divisi Mentor;58220005;A;Beberapa kali terlambat namun konfirmasi
21041100878;Anggota Divisi Mentor;56220003;A;Beberapa kali terlambat namun konfirmasi
21041100879;Anggota Divisi Mentor;51119017;A;Performa sangat baik
21041100880;Anggota Divisi Mentor;52120026;A;Beberapa kali terlambat namun konfirmasi
21041100881;Anggota Divisi Mentor;55220005;B;Rajin rapat dan kalau telat konfirmasi
21041100882;Anggota Divisi Mentor;56220053;E;Kehadiran dibawah 2x
21041100883;Anggota Divisi Mentor;55120014;E;Absen 0
21041100884;Anggota Divisi Mentor;54220013;C;Rajin kumpul tapi selalu terlambat
21041100885;Anggota Divisi Mentor;55219087;D;Jarang datang rapat
21041100886;Anggota Divisi Mentor;53119043;B;Kehadiran > 80%
21041100887;Anggota Divisi Mentor;56219043;A;Selalu ikut rapat dan aktif
21041100888;Anggota Divisi Mentor;55420002;A;Selalu ikut rapat dan aktif
21041100889;Anggota Divisi Mentor;51219030;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21041100890;Anggota Divisi Mentor;52120123;A;Selalu datang dan mengerjakan tugasnya
21041100891;Anggota Divisi Mentor;55420007;B;Mengerjakan tugas dengan baik
21041100892;Anggota Divisi Mentor;55319023;D;Kurang kontribusi
21041100893;Anggota Divisi Mentor;51220070;E;Tidak pernah ikut kumpul
21041100894;Anggota Divisi Mentor;55320005;B;Rajin rapat dan kalau telat konfirmasi
21041100895;Anggota Divisi Mentor;53220013;A;Beberapa kali terlambat namun konfirmasi
21041100896;Anggota Divisi Mentor;51320016;B;"Sering datang kumpul, bagus"
21041100897;Anggota Divisi Mentor;51220033;B;Kehadiran > 80%
21041100898;Anggota Divisi Mentor;55419042;C;Sering izin di tengah rapat
21041100899;Anggota Divisi Mentor;55320006;B;Rajin datang dan mengerjakan tugasnya
